#Data tag : v1 , Norm tag: None
#run:fill,ls,time,beamstatus,E(GeV),delivered(/ub),recorded(/ub),avgpu,source
276870:5097,1701:1701,07/16/16 21:32:34,STABLE BEAMS,6500,156573.371,149711.352,23.2,PLTZERO
276870:5097,1702:1702,07/16/16 21:32:58,STABLE BEAMS,6500,156596.977,152230.767,23.2,PLTZERO
276870:5097,1703:1703,07/16/16 21:33:21,STABLE BEAMS,6500,156506.224,152146.744,23.1,PLTZERO
276870:5097,1704:1704,07/16/16 21:33:44,STABLE BEAMS,6500,155756.598,151486.302,23.0,PLTZERO
276870:5097,1705:1705,07/16/16 21:34:08,STABLE BEAMS,6500,156000.831,151912.168,23.1,PLTZERO
276870:5097,1706:1706,07/16/16 21:34:31,STABLE BEAMS,6500,156116.324,151995.535,23.1,PLTZERO
276870:5097,1707:1707,07/16/16 21:34:54,STABLE BEAMS,6500,156051.388,151506.617,23.1,PLTZERO
276870:5097,1708:1708,07/16/16 21:35:18,STABLE BEAMS,6500,155997.615,151849.555,23.1,PLTZERO
276870:5097,1709:1709,07/16/16 21:35:41,STABLE BEAMS,6500,156371.931,152201.118,23.1,PLTZERO
276870:5097,1710:1710,07/16/16 21:36:04,STABLE BEAMS,6500,155951.519,151805.746,23.1,PLTZERO
276870:5097,1711:1711,07/16/16 21:36:27,STABLE BEAMS,6500,155533.644,149077.875,23.0,PLTZERO
276870:5097,1712:1712,07/16/16 21:36:51,STABLE BEAMS,6500,155753.216,151627.217,23.0,PLTZERO
276870:5097,1713:1713,07/16/16 21:37:14,STABLE BEAMS,6500,155737.847,151643.260,23.0,PLTZERO
276870:5097,1714:1714,07/16/16 21:37:37,STABLE BEAMS,6500,155778.743,151665.493,23.0,PLTZERO
276870:5097,1715:1715,07/16/16 21:38:01,STABLE BEAMS,6500,155790.070,151691.365,23.0,PLTZERO
276870:5097,1716:1716,07/16/16 21:38:24,STABLE BEAMS,6500,155791.036,151675.388,23.0,PLTZERO
276870:5097,1717:1717,07/16/16 21:38:47,STABLE BEAMS,6500,155792.409,149516.573,23.0,PLTZERO
276870:5097,1718:1718,07/16/16 21:39:11,STABLE BEAMS,6500,156127.676,151982.268,23.1,PLTZERO
276870:5097,1719:1719,07/16/16 21:39:34,STABLE BEAMS,6500,156012.043,151869.759,23.1,PLTZERO
276870:5097,1720:1720,07/16/16 21:39:57,STABLE BEAMS,6500,155294.709,151192.797,23.0,PLTZERO
276870:5097,1721:1721,07/16/16 21:40:21,STABLE BEAMS,6500,155774.586,151636.649,23.0,PLTZERO
276870:5097,1722:1722,07/16/16 21:40:44,STABLE BEAMS,6500,155825.843,151681.472,23.0,PLTZERO
276870:5097,1723:1723,07/16/16 21:41:07,STABLE BEAMS,6500,155867.032,151723.565,23.0,PLTZERO
276870:5097,1724:1724,07/16/16 21:41:31,STABLE BEAMS,6500,155905.525,151541.452,23.1,PLTZERO
276870:5097,1725:1725,07/16/16 21:41:54,STABLE BEAMS,6500,156103.242,150376.181,23.1,PLTZERO
276870:5097,1726:1726,07/16/16 21:42:17,STABLE BEAMS,6500,155581.927,151262.649,23.0,PLTZERO
276870:5097,1727:1727,07/16/16 21:42:40,STABLE BEAMS,6500,155529.296,151402.475,23.0,PLTZERO
276870:5097,1728:1728,07/16/16 21:43:04,STABLE BEAMS,6500,155702.836,151378.783,23.0,PLTZERO
276870:5097,1729:1729,07/16/16 21:43:27,STABLE BEAMS,6500,155621.730,149444.114,23.0,PLTZERO
276870:5097,1730:1730,07/16/16 21:43:50,STABLE BEAMS,6500,155547.056,151404.752,23.0,PLTZERO
276870:5097,1731:1731,07/16/16 21:44:14,STABLE BEAMS,6500,155467.233,151341.064,23.0,PLTZERO
276870:5097,1732:1732,07/16/16 21:44:37,STABLE BEAMS,6500,155436.036,151117.149,23.0,PLTZERO
276870:5097,1733:1733,07/16/16 21:45:00,STABLE BEAMS,6500,155312.316,151202.953,23.0,PLTZERO
276870:5097,1734:1734,07/16/16 21:45:24,STABLE BEAMS,6500,155542.810,151065.297,23.0,PLTZERO
276870:5097,1735:1735,07/16/16 21:45:47,STABLE BEAMS,6500,155121.573,151045.706,22.9,PLTZERO
276870:5097,1736:1736,07/16/16 21:46:10,STABLE BEAMS,6500,154503.381,150459.086,22.8,PLTZERO
276870:5097,1737:1737,07/16/16 21:46:34,STABLE BEAMS,6500,154988.177,150917.933,22.9,PLTZERO
276870:5097,1738:1738,07/16/16 21:46:57,STABLE BEAMS,6500,154882.419,150643.842,22.9,PLTZERO
276870:5097,1739:1739,07/16/16 21:47:20,STABLE BEAMS,6500,154748.806,150675.418,22.9,PLTZERO
276870:5097,1740:1740,07/16/16 21:47:43,STABLE BEAMS,6500,154858.531,150787.166,22.9,PLTZERO
276870:5097,1741:1741,07/16/16 21:48:07,STABLE BEAMS,6500,154928.236,150666.842,22.9,PLTZERO
276870:5097,1742:1742,07/16/16 21:48:30,STABLE BEAMS,6500,154434.031,150438.455,22.8,PLTZERO
276870:5097,1743:1743,07/16/16 21:48:53,STABLE BEAMS,6500,154353.443,149967.514,22.8,PLTZERO
276870:5097,1744:1744,07/16/16 21:49:17,STABLE BEAMS,6500,154477.205,150442.453,22.8,PLTZERO
276870:5097,1745:1745,07/16/16 21:49:40,STABLE BEAMS,6500,154346.133,150117.448,22.8,PLTZERO
276870:5097,1746:1746,07/16/16 21:50:03,STABLE BEAMS,6500,154295.420,150265.965,22.8,PLTZERO
276870:5097,1747:1747,07/16/16 21:50:27,STABLE BEAMS,6500,154225.803,149797.501,22.8,PLTZERO
276870:5097,1748:1748,07/16/16 21:50:50,STABLE BEAMS,6500,154189.723,149755.790,22.8,PLTZERO
276870:5097,1749:1749,07/16/16 21:51:13,STABLE BEAMS,6500,154137.510,150100.440,22.8,PLTZERO
276870:5097,1750:1750,07/16/16 21:51:37,STABLE BEAMS,6500,154334.678,150291.265,22.8,PLTZERO
276870:5097,1751:1751,07/16/16 21:52:00,STABLE BEAMS,6500,154192.660,150066.318,22.8,PLTZERO
276870:5097,1752:1752,07/16/16 21:52:23,STABLE BEAMS,6500,153528.949,149467.190,22.7,PLTZERO
276870:5097,1753:1753,07/16/16 21:52:47,STABLE BEAMS,6500,154001.313,149914.489,22.8,PLTZERO
276870:5097,1754:1754,07/16/16 21:53:10,STABLE BEAMS,6500,154048.454,149959.845,22.8,PLTZERO
276870:5097,1755:1755,07/16/16 21:53:33,STABLE BEAMS,6500,154048.911,149976.755,22.8,PLTZERO
276870:5097,1756:1756,07/16/16 21:53:56,STABLE BEAMS,6500,154351.688,150115.270,22.8,PLTZERO
276870:5097,1757:1757,07/16/16 21:54:20,STABLE BEAMS,6500,154367.389,150261.237,22.8,PLTZERO
276870:5097,1758:1758,07/16/16 21:54:43,STABLE BEAMS,6500,154022.112,147455.234,22.8,PLTZERO
276870:5097,1759:1759,07/16/16 21:55:06,STABLE BEAMS,6500,153961.406,149921.788,22.8,PLTZERO
276870:5097,1760:1760,07/16/16 21:55:30,STABLE BEAMS,6500,153982.739,149938.668,22.8,PLTZERO
276870:5097,1761:1761,07/16/16 21:55:53,STABLE BEAMS,6500,153927.551,149691.143,22.8,PLTZERO
276870:5097,1762:1762,07/16/16 21:56:16,STABLE BEAMS,6500,153892.983,149867.516,22.8,PLTZERO
276870:5097,1763:1763,07/16/16 21:56:40,STABLE BEAMS,6500,153859.153,149476.236,22.7,PLTZERO
276870:5097,1764:1764,07/16/16 21:57:03,STABLE BEAMS,6500,153810.931,149823.077,22.7,PLTZERO
276870:5097,1765:1765,07/16/16 21:57:26,STABLE BEAMS,6500,153740.957,149147.542,22.7,PLTZERO
276870:5097,1766:1766,07/16/16 21:57:50,STABLE BEAMS,6500,153723.654,149708.697,22.7,PLTZERO
276870:5097,1767:1767,07/16/16 21:58:13,STABLE BEAMS,6500,153915.969,149713.954,22.8,PLTZERO
276870:5097,1768:1768,07/16/16 21:58:36,STABLE BEAMS,6500,153724.519,149718.576,22.7,PLTZERO
276870:5097,1769:1769,07/16/16 21:59:00,STABLE BEAMS,6500,153473.137,149478.498,22.7,PLTZERO
276870:5097,1770:1770,07/16/16 21:59:23,STABLE BEAMS,6500,152962.166,149001.727,22.6,PLTZERO
276870:5097,1771:1771,07/16/16 21:59:46,STABLE BEAMS,6500,153229.037,149258.570,22.7,PLTZERO
276870:5097,1772:1772,07/16/16 22:00:09,STABLE BEAMS,6500,153138.161,148985.590,22.6,PLTZERO
276870:5097,1773:1773,07/16/16 22:00:33,STABLE BEAMS,6500,153127.341,149184.025,22.6,PLTZERO
276870:5097,1774:1774,07/16/16 22:00:56,STABLE BEAMS,6500,153119.637,149176.851,22.6,PLTZERO
276870:5097,1775:1775,07/16/16 22:01:19,STABLE BEAMS,6500,153284.951,149335.863,22.7,PLTZERO
276870:5097,1776:1776,07/16/16 22:01:43,STABLE BEAMS,6500,153116.929,148752.163,22.6,PLTZERO
276870:5097,1777:1777,07/16/16 22:02:06,STABLE BEAMS,6500,153147.098,148972.358,22.6,PLTZERO
276870:5097,1778:1778,07/16/16 22:02:29,STABLE BEAMS,6500,152949.287,144016.604,22.6,PLTZERO
276870:5097,1779:1779,07/16/16 22:02:53,STABLE BEAMS,6500,152895.648,148925.439,22.6,PLTZERO
276870:5097,1780:1780,07/16/16 22:03:16,STABLE BEAMS,6500,152946.604,148981.670,22.6,PLTZERO
276870:5097,1781:1781,07/16/16 22:03:39,STABLE BEAMS,6500,153012.461,149040.854,22.6,PLTZERO
276870:5097,1782:1782,07/16/16 22:04:03,STABLE BEAMS,6500,153086.403,149113.875,22.6,PLTZERO
276870:5097,1783:1783,07/16/16 22:04:26,STABLE BEAMS,6500,153422.702,148865.085,22.7,PLTZERO
276870:5097,1784:1784,07/16/16 22:04:49,STABLE BEAMS,6500,153165.660,149188.645,22.6,PLTZERO
276870:5097,1785:1785,07/16/16 22:05:13,STABLE BEAMS,6500,153077.288,148905.217,22.6,PLTZERO
276870:5097,1786:1786,07/16/16 22:05:36,STABLE BEAMS,6500,153066.875,149089.405,22.6,PLTZERO
276870:5097,1787:1787,07/16/16 22:05:59,STABLE BEAMS,6500,153076.830,146417.440,22.6,PLTZERO
276870:5097,1788:1788,07/16/16 22:06:22,STABLE BEAMS,6500,153085.768,148917.723,22.6,PLTZERO
276870:5097,1789:1789,07/16/16 22:06:46,STABLE BEAMS,6500,153134.588,146079.818,22.6,PLTZERO
276870:5097,1790:1790,07/16/16 22:07:09,STABLE BEAMS,6500,152980.194,148999.196,22.6,PLTZERO
276870:5097,1791:1791,07/16/16 22:07:32,STABLE BEAMS,6500,152923.033,148943.744,22.6,PLTZERO
276870:5097,1792:1792,07/16/16 22:07:56,STABLE BEAMS,6500,152650.730,148672.542,22.6,PLTZERO
276870:5097,1793:1793,07/16/16 22:08:19,STABLE BEAMS,6500,152260.034,147763.357,22.5,PLTZERO
276870:5097,1794:1794,07/16/16 22:08:42,STABLE BEAMS,6500,152644.005,148671.243,22.6,PLTZERO
276870:5097,1795:1795,07/16/16 22:09:06,STABLE BEAMS,6500,152777.843,148438.833,22.6,PLTZERO
276870:5097,1796:1796,07/16/16 22:09:29,STABLE BEAMS,6500,152946.948,149003.384,22.6,PLTZERO
276870:5097,1797:1797,07/16/16 22:09:52,STABLE BEAMS,6500,152682.985,148786.489,22.6,PLTZERO
276870:5097,1798:1798,07/16/16 22:10:15,STABLE BEAMS,6500,152693.919,148789.374,22.6,PLTZERO
276870:5097,1799:1799,07/16/16 22:10:39,STABLE BEAMS,6500,152669.547,148372.852,22.6,PLTZERO
276870:5097,1800:1800,07/16/16 22:11:02,STABLE BEAMS,6500,152642.873,148124.003,22.6,PLTZERO
276870:5097,1801:1801,07/16/16 22:11:25,STABLE BEAMS,6500,152616.645,148650.831,22.6,PLTZERO
276870:5097,1802:1802,07/16/16 22:11:49,STABLE BEAMS,6500,152579.330,148424.461,22.6,PLTZERO
276870:5097,1803:1803,07/16/16 22:12:12,STABLE BEAMS,6500,152513.981,147279.364,22.6,PLTZERO
276870:5097,1804:1804,07/16/16 22:12:35,STABLE BEAMS,6500,152471.033,147585.528,22.5,PLTZERO
276870:5097,1805:1805,07/16/16 22:12:59,STABLE BEAMS,6500,152433.222,146784.643,22.5,PLTZERO
276870:5097,1806:1806,07/16/16 22:13:22,STABLE BEAMS,6500,152446.343,147166.475,22.5,PLTZERO
276870:5097,1807:1807,07/16/16 22:13:45,STABLE BEAMS,6500,152399.137,147582.380,22.5,PLTZERO
276870:5097,1808:1808,07/16/16 22:14:09,STABLE BEAMS,6500,152312.962,147508.599,22.5,PLTZERO
276870:5097,1809:1809,07/16/16 22:14:32,STABLE BEAMS,6500,152276.333,147443.967,22.5,PLTZERO
276870:5097,1810:1810,07/16/16 22:14:55,STABLE BEAMS,6500,152316.738,145420.669,22.5,PLTZERO
276870:5097,1811:1811,07/16/16 22:15:19,STABLE BEAMS,6500,152316.725,147460.087,22.5,PLTZERO
276870:5097,1812:1812,07/16/16 22:15:42,STABLE BEAMS,6500,152135.106,147333.551,22.5,PLTZERO
276870:5097,1813:1813,07/16/16 22:16:05,STABLE BEAMS,6500,152095.337,147291.952,22.5,PLTZERO
276870:5097,1814:1814,07/16/16 22:16:28,STABLE BEAMS,6500,152054.449,147259.031,22.5,PLTZERO
276870:5097,1815:1815,07/16/16 22:16:52,STABLE BEAMS,6500,152002.220,147210.881,22.5,PLTZERO
276870:5097,1816:1816,07/16/16 22:17:15,STABLE BEAMS,6500,151968.362,147217.939,22.5,PLTZERO
276870:5097,1817:1817,07/16/16 22:17:38,STABLE BEAMS,6500,151816.302,147055.045,22.4,PLTZERO
276870:5097,1818:1818,07/16/16 22:18:02,STABLE BEAMS,6500,151788.674,146602.697,22.4,PLTZERO
276870:5097,1819:1819,07/16/16 22:18:25,STABLE BEAMS,6500,151728.473,146189.030,22.4,PLTZERO
276870:5097,1820:1820,07/16/16 22:18:48,STABLE BEAMS,6500,151649.721,146895.470,22.4,PLTZERO
276870:5097,1821:1821,07/16/16 22:19:12,STABLE BEAMS,6500,151595.635,146677.387,22.4,PLTZERO
276870:5097,1822:1822,07/16/16 22:19:35,STABLE BEAMS,6500,151518.422,146767.975,22.4,PLTZERO
276870:5097,1823:1823,07/16/16 22:19:58,STABLE BEAMS,6500,151441.818,146726.090,22.4,PLTZERO
276870:5097,1824:1824,07/16/16 22:20:22,STABLE BEAMS,6500,151376.683,146244.102,22.4,PLTZERO
276870:5097,1825:1825,07/16/16 22:20:45,STABLE BEAMS,6500,151266.069,145923.497,22.4,PLTZERO
276870:5097,1826:1826,07/16/16 22:21:08,STABLE BEAMS,6500,151164.036,145857.848,22.4,PLTZERO
276870:5097,1827:1827,07/16/16 22:21:32,STABLE BEAMS,6500,151103.668,146386.525,22.3,PLTZERO
276870:5097,1828:1828,07/16/16 22:21:55,STABLE BEAMS,6500,151084.355,145004.666,22.3,PLTZERO
276870:5097,1829:1829,07/16/16 22:22:18,STABLE BEAMS,6500,151018.151,146266.682,22.3,PLTZERO
276870:5097,1830:1830,07/16/16 22:22:41,STABLE BEAMS,6500,151074.502,146306.821,22.3,PLTZERO
276870:5097,1831:1831,07/16/16 22:23:05,STABLE BEAMS,6500,151008.120,146243.965,22.3,PLTZERO
276870:5097,1832:1832,07/16/16 22:23:28,STABLE BEAMS,6500,150925.705,145608.897,22.3,PLTZERO
276870:5097,1833:1833,07/16/16 22:23:51,STABLE BEAMS,6500,150878.890,146117.823,22.3,PLTZERO
276870:5097,1834:1834,07/16/16 22:24:15,STABLE BEAMS,6500,150850.804,145936.024,22.3,PLTZERO
276870:5097,1835:1835,07/16/16 22:24:38,STABLE BEAMS,6500,150837.314,145746.219,22.3,PLTZERO
276870:5097,1836:1836,07/16/16 22:25:01,STABLE BEAMS,6500,150795.330,146082.334,22.3,PLTZERO
276870:5097,1837:1837,07/16/16 22:25:25,STABLE BEAMS,6500,150796.513,146116.615,22.3,PLTZERO
276870:5097,1838:1838,07/16/16 22:25:48,STABLE BEAMS,6500,150596.437,145915.818,22.3,PLTZERO
276870:5097,1839:1839,07/16/16 22:26:11,STABLE BEAMS,6500,150807.422,146106.930,22.3,PLTZERO
276870:5097,1840:1840,07/16/16 22:26:35,STABLE BEAMS,6500,151215.402,146287.710,22.4,PLTZERO
276870:5097,1841:1841,07/16/16 22:26:58,STABLE BEAMS,6500,151065.512,145928.720,22.3,PLTZERO
276870:5097,1842:1842,07/16/16 22:27:21,STABLE BEAMS,6500,151048.056,146299.447,22.3,PLTZERO
276870:5097,1843:1843,07/16/16 22:27:44,STABLE BEAMS,6500,151125.105,146349.384,22.3,PLTZERO
276870:5097,1844:1844,07/16/16 22:28:08,STABLE BEAMS,6500,151180.921,146230.543,22.4,PLTZERO
276870:5097,1845:1845,07/16/16 22:28:31,STABLE BEAMS,6500,151161.430,146110.814,22.4,PLTZERO
276870:5097,1846:1846,07/16/16 22:28:54,STABLE BEAMS,6500,151129.491,146257.618,22.3,PLTZERO
276870:5097,1847:1847,07/16/16 22:29:18,STABLE BEAMS,6500,151133.382,146192.427,22.3,PLTZERO
276870:5097,1848:1848,07/16/16 22:29:41,STABLE BEAMS,6500,151150.088,145843.220,22.3,PLTZERO
276870:5097,1849:1849,07/16/16 22:30:04,STABLE BEAMS,6500,151096.091,145605.784,22.3,PLTZERO
276870:5097,1850:1850,07/16/16 22:30:28,STABLE BEAMS,6500,151069.683,146318.668,22.3,PLTZERO
276870:5097,1851:1851,07/16/16 22:30:51,STABLE BEAMS,6500,151020.020,146290.400,22.3,PLTZERO
276870:5097,1852:1852,07/16/16 22:31:14,STABLE BEAMS,6500,150943.835,146023.787,22.3,PLTZERO
276870:5097,1853:1853,07/16/16 22:31:38,STABLE BEAMS,6500,150928.769,146255.961,22.3,PLTZERO
276870:5097,1854:1854,07/16/16 22:32:01,STABLE BEAMS,6500,150889.748,143950.667,22.3,PLTZERO
276870:5097,1855:1855,07/16/16 22:32:24,STABLE BEAMS,6500,150837.174,141625.293,22.3,PLTZERO
276870:5097,1856:1856,07/16/16 22:32:48,STABLE BEAMS,6500,150805.400,146082.460,22.3,PLTZERO
276870:5097,1857:1857,07/16/16 22:33:11,STABLE BEAMS,6500,150767.676,146063.814,22.3,PLTZERO
276870:5097,1858:1858,07/16/16 22:33:34,STABLE BEAMS,6500,150661.307,145401.660,22.3,PLTZERO
276870:5097,1859:1859,07/16/16 22:33:58,STABLE BEAMS,6500,150591.211,145521.974,22.3,PLTZERO
276870:5097,1860:1860,07/16/16 22:34:21,STABLE BEAMS,6500,150523.913,145274.371,22.3,PLTZERO
276870:5097,1861:1861,07/16/16 22:34:44,STABLE BEAMS,6500,150488.426,145660.831,22.3,PLTZERO
276870:5097,1862:1862,07/16/16 22:35:07,STABLE BEAMS,6500,150440.645,145796.699,22.2,PLTZERO
276870:5097,1863:1863,07/16/16 22:35:31,STABLE BEAMS,6500,150415.139,145741.227,22.2,PLTZERO
276870:5097,1864:1864,07/16/16 22:35:54,STABLE BEAMS,6500,150360.975,145727.557,22.2,PLTZERO
276870:5097,1865:1865,07/16/16 22:36:17,STABLE BEAMS,6500,150279.385,145642.722,22.2,PLTZERO
276870:5097,1866:1866,07/16/16 22:36:41,STABLE BEAMS,6500,149840.228,142223.367,22.2,PLTZERO
276870:5097,1867:1867,07/16/16 22:37:04,STABLE BEAMS,6500,149880.395,145040.778,22.2,PLTZERO
276870:5097,1868:1868,07/16/16 22:37:27,STABLE BEAMS,6500,150045.395,145387.616,22.2,PLTZERO
276870:5097,1869:1869,07/16/16 22:37:51,STABLE BEAMS,6500,150296.168,134038.085,22.2,PLTZERO
276870:5097,1870:1870,07/16/16 22:38:14,STABLE BEAMS,6500,150168.194,143457.972,22.2,PLTZERO
276870:5097,1871:1871,07/16/16 22:38:37,STABLE BEAMS,6500,150144.723,143813.225,22.2,PLTZERO
276870:5097,1872:1872,07/16/16 22:39:01,STABLE BEAMS,6500,150016.011,144868.958,22.2,PLTZERO
276870:5097,1873:1873,07/16/16 22:39:24,STABLE BEAMS,6500,150109.490,145468.322,22.2,PLTZERO
276870:5097,1874:1874,07/16/16 22:39:47,STABLE BEAMS,6500,149919.518,145255.331,22.2,PLTZERO
276870:5097,1875:1875,07/16/16 22:40:10,STABLE BEAMS,6500,149578.962,144943.161,22.1,PLTZERO
276870:5097,1876:1876,07/16/16 22:40:34,STABLE BEAMS,6500,149127.171,144539.741,22.0,PLTZERO
276870:5097,1877:1877,07/16/16 22:40:57,STABLE BEAMS,6500,142827.796,138661.688,21.1,PLTZERO
276870:5097,1878:1878,07/16/16 22:41:20,STABLE BEAMS,6500,138998.151,134880.138,20.6,PLTZERO
276870:5097,1879:1879,07/16/16 22:41:44,STABLE BEAMS,6500,145902.882,141345.781,21.6,PLTZERO
276870:5097,1880:1880,07/16/16 22:42:07,STABLE BEAMS,6500,146906.089,142125.159,21.7,PLTZERO
276870:5097,1881:1881,07/16/16 22:42:30,STABLE BEAMS,6500,150309.010,145244.431,22.2,PLTZERO
276870:5097,1882:1882,07/16/16 22:42:54,STABLE BEAMS,6500,150834.135,145788.278,22.3,PLTZERO
276870:5097,1883:1883,07/16/16 22:43:17,STABLE BEAMS,6500,150814.237,145177.637,22.3,PLTZERO
276870:5097,1884:1884,07/16/16 22:43:40,STABLE BEAMS,6500,150827.244,146136.240,22.3,PLTZERO
276870:5097,1885:1885,07/16/16 22:44:04,STABLE BEAMS,6500,150718.942,145848.906,22.3,PLTZERO
276870:5097,1886:1886,07/16/16 22:44:27,STABLE BEAMS,6500,150692.902,145978.367,22.3,PLTZERO
276870:5097,1887:1887,07/16/16 22:44:50,STABLE BEAMS,6500,150587.931,145692.351,22.3,PLTZERO
276870:5097,1888:1888,07/16/16 22:45:14,STABLE BEAMS,6500,52125.422,51315.641,7.7,PLTZERO
276870:5097,1889:1889,07/16/16 22:45:37,STABLE BEAMS,6500,93203.913,91321.020,13.8,PLTZERO
276870:5097,1890:1890,07/16/16 22:46:00,STABLE BEAMS,6500,139903.445,135748.965,20.7,PLTZERO
276870:5097,1891:1891,07/16/16 22:46:23,STABLE BEAMS,6500,134828.759,131143.555,19.9,PLTZERO
276870:5097,1892:1892,07/16/16 22:46:48,STABLE BEAMS,6500,74901.290,73590.688,11.1,PLTZERO
276870:5097,1893:1893,07/16/16 22:47:10,STABLE BEAMS,6500,74131.347,72729.328,11.0,PLTZERO
276870:5097,1894:1894,07/16/16 22:47:33,STABLE BEAMS,6500,20083.297,19840.592,3.0,PLTZERO
276870:5097,1895:1895,07/16/16 22:47:57,STABLE BEAMS,6500,54826.312,53975.141,8.1,PLTZERO
276870:5097,1896:1896,07/16/16 22:48:20,STABLE BEAMS,6500,128573.556,124969.929,19.0,PLTZERO
276870:5097,1897:1897,07/16/16 22:48:43,STABLE BEAMS,6500,116259.164,113452.461,17.2,PLTZERO
276870:5097,1898:1898,07/16/16 22:49:07,STABLE BEAMS,6500,30835.815,30437.019,4.6,PLTZERO
276870:5097,1899:1899,07/16/16 22:49:30,STABLE BEAMS,6500,62657.390,61504.930,9.3,PLTZERO
276870:5097,1900:1900,07/16/16 22:49:53,STABLE BEAMS,6500,150197.680,145501.416,22.2,PLTZERO
276870:5097,1901:1901,07/16/16 22:50:17,STABLE BEAMS,6500,150171.424,145267.692,22.2,PLTZERO
276870:5097,1902:1902,07/16/16 22:50:40,STABLE BEAMS,6500,150148.982,145262.673,22.2,PLTZERO
276870:5097,1903:1903,07/16/16 22:51:03,STABLE BEAMS,6500,150111.436,145066.268,22.2,PLTZERO
276870:5097,1904:1904,07/16/16 22:51:26,STABLE BEAMS,6500,150044.810,145175.979,22.2,PLTZERO
276870:5097,1905:1905,07/16/16 22:51:50,STABLE BEAMS,6500,150005.877,145138.057,22.2,PLTZERO
276870:5097,1906:1906,07/16/16 22:52:13,STABLE BEAMS,6500,149935.463,145286.150,22.2,PLTZERO
276870:5097,1907:1907,07/16/16 22:52:36,STABLE BEAMS,6500,149919.556,145076.482,22.2,PLTZERO
276870:5097,1908:1908,07/16/16 22:53:00,STABLE BEAMS,6500,149879.517,145034.048,22.2,PLTZERO
276870:5097,1909:1909,07/16/16 22:53:23,STABLE BEAMS,6500,149875.372,145228.758,22.2,PLTZERO
276870:5097,1910:1910,07/16/16 22:53:46,STABLE BEAMS,6500,149801.067,145178.154,22.1,PLTZERO
276870:5097,1911:1911,07/16/16 22:54:10,STABLE BEAMS,6500,149768.326,144575.312,22.1,PLTZERO
276870:5097,1912:1912,07/16/16 22:54:33,STABLE BEAMS,6500,149792.408,144778.884,22.1,PLTZERO
276870:5097,1913:1913,07/16/16 22:54:56,STABLE BEAMS,6500,149734.034,145080.164,22.1,PLTZERO
276870:5097,1914:1914,07/16/16 22:55:20,STABLE BEAMS,6500,149705.400,145063.907,22.1,PLTZERO
276870:5097,1915:1915,07/16/16 22:55:43,STABLE BEAMS,6500,149485.609,144686.817,22.1,PLTZERO
276870:5097,1916:1916,07/16/16 22:56:06,STABLE BEAMS,6500,149649.263,145030.444,22.1,PLTZERO
276870:5097,1917:1917,07/16/16 22:56:30,STABLE BEAMS,6500,149722.387,145123.390,22.1,PLTZERO
276870:5097,1918:1918,07/16/16 22:56:53,STABLE BEAMS,6500,149603.273,144822.828,22.1,PLTZERO
276870:5097,1919:1919,07/16/16 22:57:16,STABLE BEAMS,6500,149432.511,144634.068,22.1,PLTZERO
276870:5097,1920:1920,07/16/16 22:57:40,STABLE BEAMS,6500,149461.565,144818.436,22.1,PLTZERO
276870:5097,1921:1921,07/16/16 22:58:03,STABLE BEAMS,6500,149436.516,144808.462,22.1,PLTZERO
276870:5097,1922:1922,07/16/16 22:58:26,STABLE BEAMS,6500,149427.895,144803.349,22.1,PLTZERO
276870:5097,1923:1923,07/16/16 22:58:49,STABLE BEAMS,6500,149412.841,144237.473,22.1,PLTZERO
276870:5097,1924:1924,07/16/16 22:59:13,STABLE BEAMS,6500,149375.675,144578.425,22.1,PLTZERO
276870:5097,1925:1925,07/16/16 22:59:36,STABLE BEAMS,6500,149258.492,144628.922,22.1,PLTZERO
276870:5097,1926:1926,07/16/16 22:59:59,STABLE BEAMS,6500,149250.304,144443.807,22.1,PLTZERO
276870:5097,1927:1927,07/16/16 23:00:23,STABLE BEAMS,6500,149257.323,144636.178,22.1,PLTZERO
276870:5097,1928:1928,07/16/16 23:00:46,STABLE BEAMS,6500,149220.487,144602.819,22.1,PLTZERO
276870:5097,1929:1929,07/16/16 23:01:09,STABLE BEAMS,6500,149196.494,144577.618,22.1,PLTZERO
276870:5097,1930:1930,07/16/16 23:01:33,STABLE BEAMS,6500,149120.266,144130.769,22.0,PLTZERO
276870:5097,1931:1931,07/16/16 23:01:56,STABLE BEAMS,6500,149054.516,144251.106,22.0,PLTZERO
276870:5097,1932:1932,07/16/16 23:02:19,STABLE BEAMS,6500,149024.356,144415.658,22.0,PLTZERO
276870:5097,1933:1933,07/16/16 23:02:43,STABLE BEAMS,6500,149017.019,143598.208,22.0,PLTZERO
276870:5097,1934:1934,07/16/16 23:03:06,STABLE BEAMS,6500,148974.588,131792.366,22.0,PLTZERO
276870:5097,1935:1935,07/16/16 23:03:29,STABLE BEAMS,6500,149008.131,143656.652,22.0,PLTZERO
276870:5097,1936:1936,07/16/16 23:03:52,STABLE BEAMS,6500,148980.361,144399.685,22.0,PLTZERO
276870:5097,1937:1937,07/16/16 23:04:16,STABLE BEAMS,6500,148879.059,144309.279,22.0,PLTZERO
276870:5097,1938:1938,07/16/16 23:04:39,STABLE BEAMS,6500,148848.669,144088.538,22.0,PLTZERO
276870:5097,1939:1939,07/16/16 23:05:02,STABLE BEAMS,6500,148812.024,144076.905,22.0,PLTZERO
276870:5097,1940:1940,07/16/16 23:05:26,STABLE BEAMS,6500,148755.060,144172.906,22.0,PLTZERO
