#Data tag : online , Norm tag: None
#run:fill,ls,time,beamstatus,E(GeV),delivered(/ub),recorded(/ub),avgpu,source
273158:4915,1261:1261,05/12/16 04:52:07,STABLE BEAMS,6500,36980.244,35437.633,19.2,PLTZERO
273158:4915,1262:1262,05/12/16 04:52:30,STABLE BEAMS,6500,36976.459,35430.617,19.2,PLTZERO
273158:4915,1263:1263,05/12/16 04:52:54,STABLE BEAMS,6500,36964.486,35425.442,19.2,PLTZERO
273158:4915,1264:1264,05/12/16 04:53:17,STABLE BEAMS,6500,36970.359,35392.105,19.2,PLTZERO
273158:4915,1265:1265,05/12/16 04:53:40,STABLE BEAMS,6500,36959.561,35335.967,19.2,PLTZERO
273158:4915,1266:1266,05/12/16 04:54:04,STABLE BEAMS,6500,36945.835,35320.252,19.2,PLTZERO
273158:4915,1267:1267,05/12/16 04:54:27,STABLE BEAMS,6500,36941.987,35365.919,19.2,PLTZERO
273158:4915,1268:1268,05/12/16 04:54:50,STABLE BEAMS,6500,36927.777,35392.780,19.2,PLTZERO
273158:4915,1269:1269,05/12/16 04:55:14,STABLE BEAMS,6500,36941.949,35360.190,19.2,PLTZERO
273158:4915,1270:1270,05/12/16 04:55:37,STABLE BEAMS,6500,36929.362,34895.818,19.2,PLTZERO
273158:4915,1271:1271,05/12/16 04:56:00,STABLE BEAMS,6500,36927.461,35350.291,19.2,PLTZERO
273158:4915,1272:1272,05/12/16 04:56:23,STABLE BEAMS,6500,36918.166,35304.440,19.2,PLTZERO
273158:4915,1273:1273,05/12/16 04:56:47,STABLE BEAMS,6500,36892.766,35197.060,19.1,PLTZERO
273158:4915,1274:1274,05/12/16 04:57:10,STABLE BEAMS,6500,36905.482,35373.900,19.2,PLTZERO
273158:4915,1275:1275,05/12/16 04:57:33,STABLE BEAMS,6500,36863.987,35337.114,19.1,PLTZERO
273158:4915,1276:1276,05/12/16 04:57:57,STABLE BEAMS,6500,36861.617,35254.553,19.1,PLTZERO
273158:4915,1277:1277,05/12/16 04:58:20,STABLE BEAMS,6500,36844.144,35279.064,19.1,PLTZERO
273158:4915,1278:1278,05/12/16 04:58:43,STABLE BEAMS,6500,36853.141,34248.451,19.1,PLTZERO
273158:4915,1279:1279,05/12/16 04:59:07,STABLE BEAMS,6500,36844.813,25063.939,19.1,PLTZERO
273158:4915,1280:0,05/12/16 04:59:30,STABLE BEAMS,6500,36855.949,0.000,19.1,PLTZERO
273158:4915,1281:0,05/12/16 04:59:53,STABLE BEAMS,6500,36819.248,0.000,19.1,PLTZERO
273158:4915,1282:0,05/12/16 05:00:17,STABLE BEAMS,6500,36830.306,0.000,19.1,PLTZERO
273158:4915,1283:0,05/12/16 05:00:40,STABLE BEAMS,6500,36839.117,0.000,19.1,PLTZERO
273158:4915,1284:0,05/12/16 05:01:03,STABLE BEAMS,6500,36817.491,0.000,19.1,PLTZERO
273158:4915,1285:0,05/12/16 05:01:27,STABLE BEAMS,6500,36823.290,0.000,19.1,PLTZERO
273158:4915,1286:0,05/12/16 05:01:50,STABLE BEAMS,6500,36816.426,0.000,19.1,PLTZERO
273158:4915,1287:0,05/12/16 05:02:18,STABLE BEAMS,6500,36793.488,0.000,19.1,PLTZERO
273158:4915,1288:0,05/12/16 05:02:40,STABLE BEAMS,6500,36771.714,0.000,19.1,PLTZERO
273158:4915,1289:0,05/12/16 05:03:04,STABLE BEAMS,6500,36802.404,0.000,19.1,PLTZERO
273158:4915,1290:0,05/12/16 05:03:27,STABLE BEAMS,6500,36787.585,0.000,19.1,PLTZERO
273158:4915,1291:0,05/12/16 05:03:50,STABLE BEAMS,6500,36777.177,0.000,19.1,PLTZERO
273158:4915,1292:0,05/12/16 05:04:14,STABLE BEAMS,6500,36774.099,0.000,19.1,PLTZERO
273158:4915,1293:0,05/12/16 05:04:37,STABLE BEAMS,6500,36770.336,0.000,19.1,PLTZERO
273158:4915,1294:0,05/12/16 05:04:56,STABLE BEAMS,6500,36756.611,0.000,19.1,PLTZERO
273158:4915,1295:0,05/12/16 05:05:20,STABLE BEAMS,6500,36752.055,0.000,19.1,PLTZERO
273158:4915,1296:0,05/12/16 05:05:43,STABLE BEAMS,6500,36751.541,0.000,19.1,PLTZERO
273158:4915,1297:0,05/12/16 05:06:06,STABLE BEAMS,6500,36739.029,0.000,19.1,PLTZERO
273158:4915,1298:0,05/12/16 05:06:32,STABLE BEAMS,6500,36730.350,0.000,19.1,PLTZERO
273158:4915,1299:0,05/12/16 05:06:55,STABLE BEAMS,6500,36736.386,0.000,19.1,PLTZERO
273158:4915,1300:0,05/12/16 05:07:19,STABLE BEAMS,6500,36721.478,0.000,19.1,PLTZERO
273158:4915,1301:0,05/12/16 05:07:42,STABLE BEAMS,6500,36689.029,0.000,19.0,PLTZERO
273158:4915,1302:0,05/12/16 05:08:03,STABLE BEAMS,6500,36688.591,0.000,19.0,PLTZERO
#Summary:
#nfill,nrun,nls,ncms,totdelivered(/ub),totrecorded(/ub)
#1,1,1302,1279,54779616.472,50633622.283
