#Data tag : v1 , Norm tag: None
#run:fill,ls,time,beamstatus,E(GeV),delivered(/ub),recorded(/ub),avgpu,source
275832:5045,248:248,06/26/16 18:54:02,STABLE BEAMS,6500,215199.809,204990.418,31.8,PLTZERO
275832:5045,249:249,06/26/16 18:54:25,STABLE BEAMS,6500,215125.905,204960.822,31.8,PLTZERO
275832:5045,250:250,06/26/16 18:54:48,STABLE BEAMS,6500,215201.458,205524.640,31.8,PLTZERO
275832:5045,251:251,06/26/16 18:55:11,STABLE BEAMS,6500,215111.718,206183.904,31.8,PLTZERO
275832:5045,252:252,06/26/16 18:55:35,STABLE BEAMS,6500,215160.547,204812.179,31.8,PLTZERO
275832:5045,253:253,06/26/16 18:55:58,STABLE BEAMS,6500,215012.969,205250.581,31.8,PLTZERO
275832:5045,254:254,06/26/16 18:56:21,STABLE BEAMS,6500,214923.355,204889.114,31.8,PLTZERO
275832:5045,255:255,06/26/16 18:56:45,STABLE BEAMS,6500,214903.889,202860.610,31.8,PLTZERO
275832:5045,256:256,06/26/16 18:57:08,STABLE BEAMS,6500,214818.971,205206.737,31.8,PLTZERO
275832:5045,257:257,06/26/16 18:57:31,STABLE BEAMS,6500,214581.015,205151.050,31.7,PLTZERO
275832:5045,258:258,06/26/16 18:57:55,STABLE BEAMS,6500,214862.699,205387.949,31.8,PLTZERO
275832:5045,259:259,06/26/16 18:58:18,STABLE BEAMS,6500,214797.754,204851.632,31.8,PLTZERO
275832:5045,260:260,06/26/16 18:58:41,STABLE BEAMS,6500,214824.072,204280.775,31.8,PLTZERO
275832:5045,261:261,06/26/16 18:59:05,STABLE BEAMS,6500,214594.821,205295.633,31.7,PLTZERO
275832:5045,262:262,06/26/16 18:59:28,STABLE BEAMS,6500,214530.383,205349.172,31.7,PLTZERO
275832:5045,263:263,06/26/16 18:59:51,STABLE BEAMS,6500,214525.713,205058.535,31.7,PLTZERO
275832:5045,264:264,06/26/16 19:00:15,STABLE BEAMS,6500,214280.471,204901.352,31.7,PLTZERO
275832:5045,265:265,06/26/16 19:00:38,STABLE BEAMS,6500,214374.933,204938.855,31.7,PLTZERO
275832:5045,266:266,06/26/16 19:01:01,STABLE BEAMS,6500,214260.725,193142.461,31.7,PLTZERO
275832:5045,267:267,06/26/16 19:01:24,STABLE BEAMS,6500,214183.394,204200.260,31.7,PLTZERO
275832:5045,268:268,06/26/16 19:01:48,STABLE BEAMS,6500,214264.888,205396.321,31.7,PLTZERO
275832:5045,269:269,06/26/16 19:02:11,STABLE BEAMS,6500,214087.458,205240.719,31.7,PLTZERO
275832:5045,270:270,06/26/16 19:02:34,STABLE BEAMS,6500,214040.150,204558.721,31.6,PLTZERO
275832:5045,271:271,06/26/16 19:02:58,STABLE BEAMS,6500,213659.807,205242.118,31.6,PLTZERO
275832:5045,272:272,06/26/16 19:03:21,STABLE BEAMS,6500,213950.890,204950.245,31.6,PLTZERO
275832:5045,273:273,06/26/16 19:03:44,STABLE BEAMS,6500,213923.454,204777.876,31.6,PLTZERO
275832:5045,274:274,06/26/16 19:04:08,STABLE BEAMS,6500,213890.155,204708.911,31.6,PLTZERO
275832:5045,275:275,06/26/16 19:04:31,STABLE BEAMS,6500,213635.492,204977.768,31.6,PLTZERO
275832:5045,276:276,06/26/16 19:04:54,STABLE BEAMS,6500,213578.184,204926.174,31.6,PLTZERO
275832:5045,277:277,06/26/16 19:05:18,STABLE BEAMS,6500,213346.805,205062.000,31.5,PLTZERO
275832:5045,278:278,06/26/16 19:05:41,STABLE BEAMS,6500,213503.795,204089.002,31.6,PLTZERO
275832:5045,279:279,06/26/16 19:06:04,STABLE BEAMS,6500,213384.102,203607.581,31.6,PLTZERO
275832:5045,280:280,06/26/16 19:06:27,STABLE BEAMS,6500,213325.283,204199.687,31.5,PLTZERO
275832:5045,281:281,06/26/16 19:06:51,STABLE BEAMS,6500,213461.727,205086.432,31.6,PLTZERO
275832:5045,282:282,06/26/16 19:07:14,STABLE BEAMS,6500,213342.947,205022.947,31.5,PLTZERO
275832:5045,283:283,06/26/16 19:07:37,STABLE BEAMS,6500,213198.914,201851.276,31.5,PLTZERO
275832:5045,284:284,06/26/16 19:08:01,STABLE BEAMS,6500,213134.891,204836.671,31.5,PLTZERO
275832:5045,285:285,06/26/16 19:08:24,STABLE BEAMS,6500,212706.694,204322.914,31.5,PLTZERO
275832:5045,286:286,06/26/16 19:08:47,STABLE BEAMS,6500,212935.032,180058.427,31.5,PLTZERO
275832:5045,287:287,06/26/16 19:09:11,STABLE BEAMS,6500,212910.210,204262.743,31.5,PLTZERO
275832:5045,288:288,06/26/16 19:09:34,STABLE BEAMS,6500,212983.357,203775.443,31.5,PLTZERO
275832:5045,289:289,06/26/16 19:09:57,STABLE BEAMS,6500,212823.788,204920.445,31.5,PLTZERO
275832:5045,290:290,06/26/16 19:10:21,STABLE BEAMS,6500,212737.545,203846.908,31.5,PLTZERO
275832:5045,291:291,06/26/16 19:10:44,STABLE BEAMS,6500,212581.795,203375.208,31.4,PLTZERO
275832:5045,292:292,06/26/16 19:11:07,STABLE BEAMS,6500,212313.885,203522.694,31.4,PLTZERO
275832:5045,293:293,06/26/16 19:11:31,STABLE BEAMS,6500,212537.302,204387.310,31.4,PLTZERO
275832:5045,294:294,06/26/16 19:11:54,STABLE BEAMS,6500,212439.636,203601.973,31.4,PLTZERO
275832:5045,295:295,06/26/16 19:12:17,STABLE BEAMS,6500,212400.803,204008.274,31.4,PLTZERO
275832:5045,296:296,06/26/16 19:12:40,STABLE BEAMS,6500,212486.908,203561.619,31.4,PLTZERO
275832:5045,297:297,06/26/16 19:13:04,STABLE BEAMS,6500,212230.102,203689.786,31.4,PLTZERO
275832:5045,298:298,06/26/16 19:13:27,STABLE BEAMS,6500,211795.078,203624.312,31.3,PLTZERO
275832:5045,299:299,06/26/16 19:13:50,STABLE BEAMS,6500,211885.576,202286.252,31.3,PLTZERO
275832:5045,300:300,06/26/16 19:14:14,STABLE BEAMS,6500,211993.574,203574.689,31.3,PLTZERO
275832:5045,301:301,06/26/16 19:14:37,STABLE BEAMS,6500,212115.506,203671.606,31.4,PLTZERO
275832:5045,302:302,06/26/16 19:15:00,STABLE BEAMS,6500,211929.790,203737.610,31.3,PLTZERO
275832:5045,303:303,06/26/16 19:15:24,STABLE BEAMS,6500,211777.159,203376.325,31.3,PLTZERO
275832:5045,304:304,06/26/16 19:15:47,STABLE BEAMS,6500,211670.911,200661.288,31.3,PLTZERO
275832:5045,305:305,06/26/16 19:16:10,STABLE BEAMS,6500,211530.589,200935.803,31.3,PLTZERO
275832:5045,306:306,06/26/16 19:16:34,STABLE BEAMS,6500,211674.757,203363.105,31.3,PLTZERO
275832:5045,307:307,06/26/16 19:16:57,STABLE BEAMS,6500,211613.612,203297.445,31.3,PLTZERO
275832:5045,308:308,06/26/16 19:17:20,STABLE BEAMS,6500,211613.663,202189.971,31.3,PLTZERO
275832:5045,309:309,06/26/16 19:17:43,STABLE BEAMS,6500,211695.620,194789.269,31.3,PLTZERO
275832:5045,310:310,06/26/16 19:18:07,STABLE BEAMS,6500,211479.115,198035.439,31.3,PLTZERO
275832:5045,311:311,06/26/16 19:18:30,STABLE BEAMS,6500,211439.532,203190.344,31.3,PLTZERO
275832:5045,312:312,06/26/16 19:18:53,STABLE BEAMS,6500,211420.571,201101.487,31.3,PLTZERO
275832:5045,313:313,06/26/16 19:19:17,STABLE BEAMS,6500,211230.283,202823.125,31.2,PLTZERO
275832:5045,314:314,06/26/16 19:19:40,STABLE BEAMS,6500,211135.164,203170.637,31.2,PLTZERO
275832:5045,315:315,06/26/16 19:20:03,STABLE BEAMS,6500,211320.338,203315.565,31.2,PLTZERO
275832:5045,316:316,06/26/16 19:20:27,STABLE BEAMS,6500,211315.922,203273.168,31.2,PLTZERO
275832:5045,317:317,06/26/16 19:20:50,STABLE BEAMS,6500,211372.600,203548.149,31.3,PLTZERO
275832:5045,318:318,06/26/16 19:21:13,STABLE BEAMS,6500,211215.181,202944.731,31.2,PLTZERO
275832:5045,319:319,06/26/16 19:21:37,STABLE BEAMS,6500,211221.615,203117.108,31.2,PLTZERO
275832:5045,320:320,06/26/16 19:22:00,STABLE BEAMS,6500,211115.188,203380.244,31.2,PLTZERO
275832:5045,321:321,06/26/16 19:22:23,STABLE BEAMS,6500,211070.059,182210.107,31.2,PLTZERO
275832:5045,322:322,06/26/16 19:22:46,STABLE BEAMS,6500,211010.119,197801.135,31.2,PLTZERO
275832:5045,323:323,06/26/16 19:23:10,STABLE BEAMS,6500,210952.337,202982.315,31.2,PLTZERO
275832:5045,324:324,06/26/16 19:23:33,STABLE BEAMS,6500,210880.200,202213.029,31.2,PLTZERO
275832:5045,325:325,06/26/16 19:23:56,STABLE BEAMS,6500,210788.685,202227.236,31.2,PLTZERO
275832:5045,326:326,06/26/16 19:24:20,STABLE BEAMS,6500,210802.277,202668.149,31.2,PLTZERO
275832:5045,327:327,06/26/16 19:24:43,STABLE BEAMS,6500,210902.486,202949.609,31.2,PLTZERO
275832:5045,328:328,06/26/16 19:25:06,STABLE BEAMS,6500,210806.376,202948.318,31.2,PLTZERO
275832:5045,329:329,06/26/16 19:25:30,STABLE BEAMS,6500,210685.074,202892.330,31.2,PLTZERO
275832:5045,330:330,06/26/16 19:25:53,STABLE BEAMS,6500,210628.166,202223.380,31.1,PLTZERO
275832:5045,331:331,06/26/16 19:26:16,STABLE BEAMS,6500,210526.776,202918.957,31.1,PLTZERO
275832:5045,332:332,06/26/16 19:26:40,STABLE BEAMS,6500,210482.458,202686.579,31.1,PLTZERO
275832:5045,333:333,06/26/16 19:27:03,STABLE BEAMS,6500,210410.930,202075.204,31.1,PLTZERO
275832:5045,334:334,06/26/16 19:27:26,STABLE BEAMS,6500,210327.764,199444.205,31.1,PLTZERO
275832:5045,335:335,06/26/16 19:27:50,STABLE BEAMS,6500,210241.475,202515.799,31.1,PLTZERO
275832:5045,336:336,06/26/16 19:28:13,STABLE BEAMS,6500,210181.331,201995.013,31.1,PLTZERO
275832:5045,337:337,06/26/16 19:28:36,STABLE BEAMS,6500,210145.351,202891.763,31.1,PLTZERO
275832:5045,338:338,06/26/16 19:29:00,STABLE BEAMS,6500,210084.038,202575.050,31.1,PLTZERO
275832:5045,339:339,06/26/16 19:29:23,STABLE BEAMS,6500,210053.744,202557.797,31.1,PLTZERO
275832:5045,340:340,06/26/16 19:29:46,STABLE BEAMS,6500,209961.743,185181.690,31.0,PLTZERO
275832:5045,341:341,06/26/16 19:30:09,STABLE BEAMS,6500,209511.688,201928.373,31.0,PLTZERO
275832:5045,342:342,06/26/16 19:30:33,STABLE BEAMS,6500,209841.339,202461.921,31.0,PLTZERO
275832:5045,343:343,06/26/16 19:30:56,STABLE BEAMS,6500,209918.668,202559.812,31.0,PLTZERO
275832:5045,344:344,06/26/16 19:31:19,STABLE BEAMS,6500,209883.830,202046.203,31.0,PLTZERO
275832:5045,345:345,06/26/16 19:31:43,STABLE BEAMS,6500,209741.076,201485.135,31.0,PLTZERO
275832:5045,346:346,06/26/16 19:32:06,STABLE BEAMS,6500,209659.977,180335.347,31.0,PLTZERO
275832:5045,347:347,06/26/16 19:32:29,STABLE BEAMS,6500,209607.230,202179.869,31.0,PLTZERO
275832:5045,348:348,06/26/16 19:32:53,STABLE BEAMS,6500,209583.865,201735.469,31.0,PLTZERO
275832:5045,349:349,06/26/16 19:33:16,STABLE BEAMS,6500,209539.597,201920.343,31.0,PLTZERO
275832:5045,350:350,06/26/16 19:33:39,STABLE BEAMS,6500,209516.650,201646.060,31.0,PLTZERO
275832:5045,351:351,06/26/16 19:34:03,STABLE BEAMS,6500,209437.860,201740.196,31.0,PLTZERO
275832:5045,352:352,06/26/16 19:34:26,STABLE BEAMS,6500,209420.054,201784.459,31.0,PLTZERO
275832:5045,353:353,06/26/16 19:34:49,STABLE BEAMS,6500,209378.463,201739.212,31.0,PLTZERO
275832:5045,354:354,06/26/16 19:35:12,STABLE BEAMS,6500,209352.102,179793.899,31.0,PLTZERO
275832:5045,355:355,06/26/16 19:35:36,STABLE BEAMS,6500,209325.094,201657.083,31.0,PLTZERO
275832:5045,356:356,06/26/16 19:35:59,STABLE BEAMS,6500,209216.922,200875.275,30.9,PLTZERO
275832:5045,357:357,06/26/16 19:36:22,STABLE BEAMS,6500,209115.667,201529.380,30.9,PLTZERO
275832:5045,358:358,06/26/16 19:36:46,STABLE BEAMS,6500,209122.039,201341.028,30.9,PLTZERO
275832:5045,359:359,06/26/16 19:37:09,STABLE BEAMS,6500,209050.368,201778.437,30.9,PLTZERO
275832:5045,360:360,06/26/16 19:37:32,STABLE BEAMS,6500,208884.637,201563.539,30.9,PLTZERO
275832:5045,361:361,06/26/16 19:37:56,STABLE BEAMS,6500,208910.110,200657.907,30.9,PLTZERO
275832:5045,362:362,06/26/16 19:38:19,STABLE BEAMS,6500,208767.415,200976.328,30.9,PLTZERO
275832:5045,363:363,06/26/16 19:38:42,STABLE BEAMS,6500,208720.543,201169.966,30.9,PLTZERO
275832:5045,364:364,06/26/16 19:39:06,STABLE BEAMS,6500,208672.593,200886.408,30.9,PLTZERO
275832:5045,365:365,06/26/16 19:39:29,STABLE BEAMS,6500,208599.424,201596.535,30.8,PLTZERO
275832:5045,366:366,06/26/16 19:39:52,STABLE BEAMS,6500,208549.138,197982.128,30.8,PLTZERO
275832:5045,367:367,06/26/16 19:40:16,STABLE BEAMS,6500,208460.611,82646.728,30.8,PLTZERO
275832:5045,368:368,06/26/16 19:40:39,STABLE BEAMS,6500,208452.704,0.000,30.8,PLTZERO
275832:5045,369:369,06/26/16 19:41:02,STABLE BEAMS,6500,208323.841,0.000,30.8,PLTZERO
275832:5045,370:370,06/26/16 19:41:26,STABLE BEAMS,6500,208206.070,0.000,30.8,PLTZERO
275832:5045,371:371,06/26/16 19:41:49,STABLE BEAMS,6500,208178.110,0.000,30.8,PLTZERO
275832:5045,372:0,06/26/16 19:42:12,STABLE BEAMS,6500,208146.341,0.000,30.8,PLTZERO
275832:5045,373:0,06/26/16 19:42:35,STABLE BEAMS,6500,208113.938,0.000,30.8,PLTZERO
275832:5045,374:0,06/26/16 19:42:59,STABLE BEAMS,6500,208050.401,0.000,30.8,PLTZERO
275832:5045,375:0,06/26/16 19:43:22,STABLE BEAMS,6500,207924.608,0.000,30.7,PLTZERO
275832:5045,376:0,06/26/16 19:43:45,STABLE BEAMS,6500,207680.852,0.000,30.7,PLTZERO
275832:5045,377:0,06/26/16 19:44:09,STABLE BEAMS,6500,207692.427,0.000,30.7,PLTZERO
275832:5045,378:0,06/26/16 19:44:32,STABLE BEAMS,6500,207563.663,0.000,30.7,PLTZERO
275832:5045,379:0,06/26/16 19:44:55,STABLE BEAMS,6500,207561.086,0.000,30.7,PLTZERO
#Summary:
#nfill,nrun,nls,ncms,totdelivered(/ub),totrecorded(/ub)
#1,1,379,371,82777465.343,75266419.494
