#Data tag : v1 , Norm tag: None
#run:fill,ls,time,beamstatus,E(GeV),delivered(/ub),recorded(/ub),avgpu,source
273301:4919,544:544,05/13/16 01:45:10,STABLE BEAMS,6500,40412.823,38180.612,21.0,PXL
273301:4919,545:545,05/13/16 01:45:33,STABLE BEAMS,6500,40412.857,38705.984,21.0,PXL
273301:4919,546:546,05/13/16 01:45:57,STABLE BEAMS,6500,40338.735,38698.994,20.9,PXL
273301:4919,547:547,05/13/16 01:46:20,STABLE BEAMS,6500,40403.814,38718.687,21.0,PXL
273301:4919,548:548,05/13/16 01:46:43,STABLE BEAMS,6500,40339.670,38655.532,20.9,PXL
273301:4919,549:549,05/13/16 01:47:06,STABLE BEAMS,6500,40402.168,38719.539,21.0,PXL
273301:4919,550:550,05/13/16 01:47:30,STABLE BEAMS,6500,40322.627,38685.086,20.9,PXL
273301:4919,551:551,05/13/16 01:47:53,STABLE BEAMS,6500,40409.311,38729.096,21.0,PXL
273301:4919,552:552,05/13/16 01:48:16,STABLE BEAMS,6500,40232.287,38556.177,20.9,PXL
273301:4919,553:553,05/13/16 01:48:40,STABLE BEAMS,6500,40290.842,38606.289,20.9,PXL
273301:4919,554:554,05/13/16 01:49:03,STABLE BEAMS,6500,40337.527,38701.731,20.9,PXL
273301:4919,555:555,05/13/16 01:49:26,STABLE BEAMS,6500,40292.388,38610.069,20.9,PXL
273301:4919,556:556,05/13/16 01:49:50,STABLE BEAMS,6500,40269.469,38641.714,20.9,PXL
273301:4919,557:557,05/13/16 01:50:13,STABLE BEAMS,6500,40298.577,38659.129,20.9,PXL
273301:4919,558:558,05/13/16 01:50:36,STABLE BEAMS,6500,40271.708,38604.366,20.9,PXL
273301:4919,559:559,05/13/16 01:51:00,STABLE BEAMS,6500,40282.819,38605.007,20.9,PXL
273301:4919,560:560,05/13/16 01:51:23,STABLE BEAMS,6500,40267.142,38498.853,20.9,PXL
273301:4919,561:561,05/13/16 01:51:46,STABLE BEAMS,6500,40279.244,38055.420,20.9,PXL
273301:4919,562:562,05/13/16 01:52:10,STABLE BEAMS,6500,40278.188,38639.280,20.9,PXL
273301:4919,563:563,05/13/16 01:52:33,STABLE BEAMS,6500,40228.200,38600.327,20.9,PXL
273301:4919,564:564,05/13/16 01:52:56,STABLE BEAMS,6500,40201.043,38572.539,20.9,PXL
273301:4919,565:565,05/13/16 01:53:19,STABLE BEAMS,6500,40167.579,37996.016,20.8,PXL
273301:4919,566:566,05/13/16 01:53:43,STABLE BEAMS,6500,40156.449,38531.113,20.8,PXL
273301:4919,587:587,05/13/16 02:01:52,STABLE BEAMS,6500,40019.273,38372.418,20.8,PXL
273301:4919,588:588,05/13/16 02:02:16,STABLE BEAMS,6500,39999.468,38396.082,20.8,PXL
273301:4919,589:589,05/13/16 02:02:39,STABLE BEAMS,6500,39956.889,38320.635,20.7,PXL
273301:4919,590:590,05/13/16 02:03:02,STABLE BEAMS,6500,40035.690,38379.701,20.8,PXL
273301:4919,591:591,05/13/16 02:03:26,STABLE BEAMS,6500,40026.397,38381.085,20.8,PXL
273301:4919,592:592,05/13/16 02:03:49,STABLE BEAMS,6500,39957.997,37771.696,20.7,PXL
273301:4919,593:593,05/13/16 02:04:12,STABLE BEAMS,6500,40041.496,38452.568,20.8,PXL
273301:4919,594:594,05/13/16 02:04:36,STABLE BEAMS,6500,40101.701,37952.396,20.8,PXL
273301:4919,595:595,05/13/16 02:04:59,STABLE BEAMS,6500,40039.350,38338.013,20.8,PXL
273301:4919,596:596,05/13/16 02:05:22,STABLE BEAMS,6500,40044.442,38439.516,20.8,PXL
273301:4919,597:597,05/13/16 02:05:45,STABLE BEAMS,6500,40057.147,38450.375,20.8,PXL
273301:4919,598:598,05/13/16 02:06:09,STABLE BEAMS,6500,39941.576,38246.629,20.7,PXL
273301:4919,599:599,05/13/16 02:06:32,STABLE BEAMS,6500,40020.941,35550.340,20.8,PXL
273301:4919,600:600,05/13/16 02:06:55,STABLE BEAMS,6500,39926.385,38321.227,20.7,PXL
273301:4919,601:601,05/13/16 02:07:19,STABLE BEAMS,6500,39915.258,38313.014,20.7,PXL
273301:4919,602:602,05/13/16 02:07:42,STABLE BEAMS,6500,39754.176,13321.468,20.6,PXL
273301:4919,27:27,05/12/16 22:24:18,STABLE BEAMS,6500,43072.439,41066.179,22.4,PLTZERO
273301:4919,28:28,05/12/16 22:24:42,STABLE BEAMS,6500,43054.559,41006.644,22.3,PLTZERO
273301:4919,29:29,05/12/16 22:25:05,STABLE BEAMS,6500,43031.696,40975.128,22.3,PLTZERO
273301:4919,30:30,05/12/16 22:25:28,STABLE BEAMS,6500,43055.754,41052.089,22.3,PLTZERO
273301:4919,31:31,05/12/16 22:25:52,STABLE BEAMS,6500,43070.953,39552.803,22.4,PLTZERO
273301:4919,32:32,05/12/16 22:26:15,STABLE BEAMS,6500,43040.095,38256.792,22.3,PLTZERO
273301:4919,33:33,05/12/16 22:26:38,STABLE BEAMS,6500,43001.935,40960.422,22.3,PLTZERO
273301:4919,34:34,05/12/16 22:27:01,STABLE BEAMS,6500,43003.361,40950.784,22.3,PLTZERO
273301:4919,35:35,05/12/16 22:27:25,STABLE BEAMS,6500,42993.103,40942.622,22.3,PLTZERO
273301:4919,36:36,05/12/16 22:27:48,STABLE BEAMS,6500,42987.534,40902.358,22.3,PLTZERO
273301:4919,37:37,05/12/16 22:28:11,STABLE BEAMS,6500,42964.467,40921.881,22.3,PLTZERO
273301:4919,38:38,05/12/16 22:28:35,STABLE BEAMS,6500,42977.677,40931.735,22.3,PLTZERO
273301:4919,39:39,05/12/16 22:28:58,STABLE BEAMS,6500,42981.207,40935.864,22.3,PLTZERO
273301:4919,40:40,05/12/16 22:29:21,STABLE BEAMS,6500,42967.814,40920.636,22.3,PLTZERO
273301:4919,41:41,05/12/16 22:29:45,STABLE BEAMS,6500,42951.299,40894.341,22.3,PLTZERO
273301:4919,42:42,05/12/16 22:30:08,STABLE BEAMS,6500,42928.949,40880.330,22.3,PLTZERO
273301:4919,43:43,05/12/16 22:30:31,STABLE BEAMS,6500,42933.676,40939.889,22.3,PLTZERO
273301:4919,44:44,05/12/16 22:30:55,STABLE BEAMS,6500,42917.432,40928.950,22.3,PLTZERO
273301:4919,45:45,05/12/16 22:31:18,STABLE BEAMS,6500,42908.317,40873.659,22.3,PLTZERO
273301:4919,46:46,05/12/16 22:31:41,STABLE BEAMS,6500,42869.901,40879.519,22.2,PLTZERO
273301:4919,567:567,05/13/16 01:54:06,STABLE BEAMS,6500,39070.015,37496.030,20.3,PLTZERO
273301:4919,568:568,05/13/16 01:54:29,STABLE BEAMS,6500,39073.046,37496.746,20.3,PLTZERO
273301:4919,569:569,05/13/16 01:54:53,STABLE BEAMS,6500,39072.454,37495.778,20.3,PLTZERO
273301:4919,570:570,05/13/16 01:55:16,STABLE BEAMS,6500,39061.407,37479.787,20.3,PLTZERO
273301:4919,571:571,05/13/16 01:55:39,STABLE BEAMS,6500,39073.785,37495.015,20.3,PLTZERO
273301:4919,572:572,05/13/16 01:56:03,STABLE BEAMS,6500,39060.446,37481.335,20.3,PLTZERO
273301:4919,573:573,05/13/16 01:56:26,STABLE BEAMS,6500,39043.547,37414.354,20.3,PLTZERO
273301:4919,574:574,05/13/16 01:56:49,STABLE BEAMS,6500,39038.350,37377.112,20.3,PLTZERO
273301:4919,575:575,05/13/16 01:57:13,STABLE BEAMS,6500,39026.005,37457.223,20.3,PLTZERO
273301:4919,576:576,05/13/16 01:57:36,STABLE BEAMS,6500,39032.017,37460.308,20.3,PLTZERO
273301:4919,577:577,05/13/16 01:57:59,STABLE BEAMS,6500,39006.655,37436.976,20.2,PLTZERO
273301:4919,578:578,05/13/16 01:58:23,STABLE BEAMS,6500,39018.580,37447.046,20.3,PLTZERO
273301:4919,579:579,05/13/16 01:58:46,STABLE BEAMS,6500,39014.261,37355.013,20.2,PLTZERO
273301:4919,580:580,05/13/16 01:59:09,STABLE BEAMS,6500,38985.253,37374.859,20.2,PLTZERO
273301:4919,581:581,05/13/16 01:59:32,STABLE BEAMS,6500,39003.951,37374.749,20.2,PLTZERO
273301:4919,582:582,05/13/16 01:59:56,STABLE BEAMS,6500,38999.492,37389.832,20.2,PLTZERO
273301:4919,583:583,05/13/16 02:00:19,STABLE BEAMS,6500,38987.286,37422.684,20.2,PLTZERO
273301:4919,584:584,05/13/16 02:00:42,STABLE BEAMS,6500,38979.343,37412.679,20.2,PLTZERO
273301:4919,585:585,05/13/16 02:01:06,STABLE BEAMS,6500,38959.302,37351.140,20.2,PLTZERO
273301:4919,586:586,05/13/16 02:01:29,STABLE BEAMS,6500,38950.482,37385.319,20.2,PLTZERO
273301:4919,603:603,05/13/16 02:08:05,STABLE BEAMS,6500,38826.994,0.000,20.2,PLTZERO
273301:4919,604:604,05/13/16 02:08:29,STABLE BEAMS,6500,38826.467,0.000,20.2,PLTZERO
273301:4919,605:605,05/13/16 02:08:52,STABLE BEAMS,6500,38818.729,0.000,20.1,PLTZERO
273301:4919,606:606,05/13/16 02:09:15,STABLE BEAMS,6500,38808.809,0.000,20.1,PLTZERO
273301:4919,607:607,05/13/16 02:09:39,STABLE BEAMS,6500,38786.922,0.000,20.1,PLTZERO
273301:4919,608:608,05/13/16 02:10:02,STABLE BEAMS,6500,38748.002,0.000,20.1,PLTZERO
273301:4919,609:0,05/13/16 02:10:25,STABLE BEAMS,6500,38754.783,0.000,20.1,PLTZERO
273301:4919,610:0,05/13/16 02:10:48,STABLE BEAMS,6500,38777.570,0.000,20.1,PLTZERO
273301:4919,611:0,05/13/16 02:11:12,STABLE BEAMS,6500,38743.073,0.000,20.1,PLTZERO
273301:4919,612:0,05/13/16 02:11:35,STABLE BEAMS,6500,38741.529,0.000,20.1,PLTZERO
273301:4919,613:0,05/13/16 02:11:58,STABLE BEAMS,6500,38718.852,0.000,20.1,PLTZERO
273301:4919,614:0,05/13/16 02:12:22,STABLE BEAMS,6500,38719.715,0.000,20.1,PLTZERO
273301:4919,615:0,05/13/16 02:12:45,STABLE BEAMS,6500,38719.469,0.000,20.1,PLTZERO
273301:4919,616:0,05/13/16 02:13:08,STABLE BEAMS,6500,38711.855,0.000,20.1,PLTZERO
273301:4919,617:0,05/13/16 02:13:32,STABLE BEAMS,6500,38698.322,0.000,20.1,PLTZERO
#Summary:
#nfill,nrun,nls,ncms,totdelivered(/ub),totrecorded(/ub)
#1,1,617,608,25933922.023,24136963.541
